"visitor_id","visit_date","utm_source","utm_medium","utm_campaign","lead_id","created_at","amount","closing_reason","status_id"
"0f10ce2a01049da2413d94608f4ff9a09a9546c3",2023-06-03 12:49:03.279,google,cpc,frontend,,,,,
"74858d4b96b7b5a049d0150527b713a294a382ce",2023-06-03 12:49:13.187,tproger,cpc,dod-frontend,,,,,
"7a1274c8e5d9d9990532f32da3b0ec8ab509ab4c",2023-06-03 12:51:11.474,tproger,cpc,dod-frontend,,,,,
"020d5b97ddd731cd9463c15b1b63e63cb3d26f35",2023-06-03 12:51:28.507,tproger,cpc,dod-frontend,,,,,
"9cmhqth7s6mxrl3iybzuuvetgkdwrqjacqjqra3r",2023-06-03 12:51:43.000,vk,cpc,prof-java,,,,,
"3ed8fd97edd512559783b0a441d8780f1231c9ed",2023-06-03 12:54:44.744,vk,cpc,freemium-java,,,,,
yi6dgy6p2b85kjjiqbgzuyiqwcl3vwcyefeec3ql,2023-06-03 12:55:00.000,vk,cpc,base-python,,,,,
c9qzwy9wifqdxehkvtu4yvsvzhrj2ubxnhv35jlt,2023-06-03 12:56:00.000,vk,cpc,freemium-java,,,,,
xrf6avjqyewnbh72txjku2nsdecww5wyer2fgmgw,2023-06-03 12:56:00.000,vk,cpc,freemium-python,,,,,
b15a8d9c5e65b59650df5bab469585d432193316,2023-06-03 12:56:50.146,admitad,cpa,admitad,,,,,
"7y4hrfjv4pyah9cqpibmve3r9qetoapivajjdd49",2023-06-03 12:57:00.000,vk,cpc,prof-python,,,,,
b1900a7f3e1fb253b1baca029d7e0a368548c25e,2023-06-03 12:57:15.456,tproger,cpc,dod-frontend,,,,,
t7c4ujfcjx3fvarbsktbcwcpbhmie4y7c64x5nkz,2023-06-03 12:59:00.000,vk,cpc,freemium-frontend,,,,,
yvpiwdvtv5qxu8825ytpzcbu9msmha432rlragme,2023-06-03 12:59:00.000,vk,cpc,freemium-java,,,,,
"9ruy3k8jjzf9fjk5vlskhldmn5givn4ygnvsdnzx",2023-06-03 12:59:00.000,vk,cpc,prof-frontend,,,,,
"62x8bf7j9bu2bxtslgydjrjrikfgebdnbro9bruk",2023-06-03 13:00:00.000,vk,cpc,prof-python,,,,,
hekktepzw3zqulon8tlhuvxprcp7wxqq2wfqexzj,2023-06-03 13:01:00.000,vk,cpc,prof-python,,,,,
"00ce5b3d89322cbdc3a22fc1be234b505d031494",2023-06-03 13:01:40.821,tproger,cpc,dod-frontend,,,,,
"68dee821e15ef0b536b0778c0c11dab8cec5c55b",2023-06-03 13:01:57.803,tproger,cpc,dod-frontend,,,,,
cmfx7usiko8jksauqp7xhze8kr2fufvpn2to8bp3,2023-06-03 13:03:00.000,vk,cpc,freemium-python,,,,,
nsmjarce3mvj838sucg9ucqj9pbjtphtykhrpvvu,2023-06-03 13:03:00.000,vk,cpc,prof-java,,,,,
"7zl4errh9dv9nyatwlqxxbosbvjhqsbza5acjkup",2023-06-03 13:03:00.000,vk,cpc,prof-python,,,,,
gghnajwteki7xyiv4wdvbtgd4hlueecby4bngffq,2023-06-03 13:04:00.000,vk,cpc,freemium-java,,,,,
rhdwrglmqqvkwa3j9jhqqscrvshk7wywybwnphst,2023-06-03 13:04:00.000,vk,cpc,prof-python,,,,,
"7hkbrq57kvqtljbu3eoissetdh6qdryvuzruez6z",2023-06-03 13:04:05.000,vk,cpc,base-python,,,,,
gptjggffpehb3bgqdeymc6ad2stppbuchb5pu3ux,2023-06-03 13:05:00.000,vk,cpc,prof-python,,,,,
pjnqme6e2jwtciq3uitkukvhnfemwtuylpcnhvy3,2023-06-03 13:06:00.000,vk,cpc,freemium-python,,,,,
"6gnjjgraqqfkpemny998g3ngzb2gshtzz4nzidje",2023-06-03 13:06:00.000,vk,cpc,prof-frontend,,,,,
b5ocyvzcerkaznbixiafz86jxnetq67sw6hat6wz,2023-06-03 13:08:00.000,vk,cpc,freemium-java,,,,,
ms8rxt92cscwmxhrrhfpyxu6uukprfegjbj8hjve,2023-06-03 13:09:00.000,vk,cpc,freemium-python,,,,,
"4rzaxou9vc4negswunj8y8k6b2wuuumogz33qxae",2023-06-03 13:11:00.000,vk,cpc,freemium-frontend,,,,,
jzkdp6tetcfncfyyf2dzntvyk3mbkgpwv9zyesdm,2023-06-03 13:11:00.000,vk,cpc,prof-java,,,,,
gtnss2iqvaxfwmioqdqyug76yktuslyuyoj8uyjj,2023-06-03 13:12:00.000,vk,cpc,prof-java,,,,,
nmzmgdvqtpdkrsnhudg9wfyshrhxqjcuvavslbe9,2023-06-03 13:16:16.000,vk,cpc,prof-java,,,,,
pkdwbylynqjayss39xmikkksbwmbumaesymdpzff,2023-06-03 13:17:00.000,vk,cpc,prof-java,,,,,
"8kcn2gvhqnpyeaepmy6t4cx2jsqnjewzfrftupxv",2023-06-03 13:17:00.000,vk,cpc,prof-java,,,,,
ar6wmjpng56xsdf4zyxztxyebnvzshhztpyg3qqk,2023-06-03 13:18:00.000,vk,cpc,prof-java,,,,,
"3506cbcf8ffa32b651be7fcda4265690299f0bbf",2023-06-03 13:20:31.879,tproger,cpc,dod-frontend,,,,,
wypaqepaeiw4wojt8cufbjemkvqe5zuqgmuwnagz,2023-06-03 13:21:00.000,vk,cpc,base-python,,,,,
yeukbapvsh8jqueh8pqwk9xphlsxtegllanzewbu,2023-06-03 13:21:00.000,vk,cpc,prof-data-analytics,,,,,
tffy842epuu3ikztklhht5an4v7bsmp2amckrex9,2023-06-03 13:24:00.000,vk,cpc,freemium-frontend,,,,,
eea7dn3wfnyarasxft4ywm5f8dzpm875ff2zg3tw,2023-06-03 13:25:00.000,vk,cpc,prof-data-analytics,,,,,
ujbo65qaosf8uzyddz64ekqs7fdr8t6ef7vymnj6,2023-06-03 13:26:00.000,vk,cpc,base-python,,,,,
"4zeld7urxpd2ur3xb5yhsuadckgbwzukd8efv8zz",2023-06-03 13:26:00.000,vk,cpc,prof-python,,,,,
hxten6yhb2spvoy5eblgefwwqifcpqsodv2upm4n,2023-06-03 13:29:00.000,vk,cpc,prof-java,,,,,
hxjg2hmelytvzsmuefp3ss2zujosmzaegrlfc5oh,2023-06-03 13:31:00.000,vk,cpc,freemium-python,,,,,
aa521ecb8fecdf03266693e274f915baa52327fd,2023-06-03 13:32:28.487,vk,social,base-frontend,,,,,
adybyfpeu5ufdcd7g4uw2hjqwyxd3mc9kuoqq9xr,2023-06-03 13:34:00.000,vk,cpc,base-python,,,,,
jlhvbqxqcmcqaqseyuxfcfmnn5egnct443z6pa77,2023-06-03 13:34:00.000,vk,cpc,prof-java,,,,,
af7c1b3f9ec355c39ba8626ca6969da75117a7e8,2023-06-03 13:36:09.829,tproger,cpc,dod-frontend,,,,,
"8xtxfaxm7nurqgkd6avoclkc93kvvqpbauij5kdx",2023-06-03 13:37:00.000,vk,cpc,prof-java,,,,,
cf8adbf951262e5ad3470d4a761030c80fcf31c0,2023-06-03 13:37:35.604,telegram,cpp,base-frontend,,,,,
"47ffcd351addd1b572d8eb1891e884cd8e567e91",2023-06-03 13:37:39.369,telegram,cpp,base-frontend,,,,,
kpczrpzgyjnazske3hftgzpxhbsej9pkqjng9lt5,2023-06-03 13:38:00.000,vk,cpc,prof-data-analytics,,,,,
da20dc95f0da363d420ee61c0710d47074cb0bec,2023-06-03 13:38:18.323,tproger,cpc,dod-frontend,,,,,
"8a3b41374f875f548752cb836e729841e4236093",2023-06-03 13:39:41.561,telegram,cpp,base-python,,,,,
"9791f11c65a01096dca7e94c6afd516ff06047af",2023-06-03 13:39:48.990,telegram,cpp,base-python,,,,,
"2298bae7c19a61635f9285a7c5ca96cfdd5da5d3",2023-06-03 13:39:56.375,admitad,cpa,admitad,,,,,
"03ab9e4d5d997a8a47239860cb33ad588fc03b6a",2023-06-03 13:41:00.831,telegram,cpp,base-frontend,,,,,
tgnzxthzd4vdws2p97fd9qnzkjsv8uqupssganup,2023-06-03 13:42:00.000,vk,cpc,freemium-java,,,,,
"4swf7snhfzmhgktv7hwtcdavfyq9khkanj5avaib",2023-06-03 13:42:00.000,vk,cpc,prof-frontend,,,,,
apwr6h4grdsgqfos5mposaoc7oti6nnngfdhd7ip,2023-06-03 13:43:00.000,vk,cpc,prof-frontend,,,,,
edb78db965bff34d4dfaf34bacbf0d0772e8f85c,2023-06-03 13:43:44.695,admitad,cpa,admitad,,,,,
ueem9pkwda6cclegcdmjgxa3jjbtenc53pabay3b,2023-06-03 13:44:00.000,vk,cpc,prof-java,,,,,
q9zhdrvmhqrsdhyzj7d5iso3y3k6vsxcw9sqkkkp,2023-06-03 13:44:00.000,vk,cpc,prof-java,,,,,
dgqwxwgvy9rnzwwcssvxrqvqzqqgehwnxfagzfyf,2023-06-03 13:44:00.000,vk,cpc,prof-python,,,,,
"04753fdeff2b3df4924f60df7b2d45acc32583d6",2023-06-03 13:47:09.254,admitad,cpa,admitad,,,,,
"5rs5dew3zcm4y2qm6cciarvmsfeqmxn2j8qvsd8a",2023-06-03 13:48:00.000,vk,cpc,freemium-python,,,,,
dqh58mcjibckruidf4bkcqy9kdvy8uljyt6e8jke,2023-06-03 13:49:00.000,vk,cpc,prof-frontend,,,,,
ymehkosjqbzffrakugrtf67m5uhspcmquoygtdzp,2023-06-03 13:49:52.000,vk,cpc,freemium-java,,,,,
ybt5pbdv3gxdncfvs3hzdbdybzdm778dfcnqihca,2023-06-03 13:50:00.000,vk,cpc,freemium-frontend,,,,,
wn2zc42roli5ft8tjmdtixxkbusfmg54vgw7luwa,2023-06-03 13:52:00.000,vk,cpc,freemium-frontend,,,,,
qhjkyon7lydwsw3kxdvkvvm2hcstejnqpo7ctjux,2023-06-03 13:52:00.000,vk,cpc,prof-java,,,,,
f4xldnwb9gcgckwsvbd5qnbswlcmdpy2bc5xsz8s,2023-06-03 13:53:00.000,vk,cpc,base-python,,,,,
"5gk6eqgixlj2m4cenbugchj4foq7k6vqnavaangg",2023-06-03 13:54:00.000,vk,cpc,freemium-python,,,,,
qbrxccmjjfszfrbvmgdajjqkd4xajnlygm6kjdop,2023-06-03 13:54:00.000,vk,cpc,prof-java,,,,,
"29b2e5cf404f9391dde16cb574592991e5e9344c",2023-06-03 13:56:13.020,tproger,cpc,dod-frontend,,,,,
huxfg5oh8wg8aglqebsqc597m4zmmsvhayxkdvee,2023-06-03 13:57:00.000,vk,cpc,prof-java,,,,,
sg8k4ny3bzj3spuuaonywvnygyyxfpfmcvvfpwuz,2023-06-03 13:57:00.000,vk,cpc,prof-python,,,,,
"3lhmvtugevdil5sxc5h3fv6yjf82ux6cynhgbrgd",2023-06-03 13:58:00.000,vk,cpc,freemium-python,,,,,
fyc3dseoypraphhhfopdfrcg7bnej4zyqyqlbzrm,2023-06-03 13:58:00.000,vk,cpc,freemium-python,,,,,
"5zayrqjdkrjissurmfvhnkqeallaap3pz5xodgap",2023-06-03 13:58:00.000,vk,cpc,prof-frontend,,,,,
uwmb2ci2nmvhh75h7x5ja6p6per5qxi53ozxwhlh,2023-06-03 13:59:00.000,vk,cpc,prof-frontend,,,,,
"83d099d9aef0c2118cd1efde88af322332497f9c",2023-06-03 13:59:04.977,vc,cpp,dod-frontend,,,,,
"48d2bzq2zbbcjjee9nyyqacdmuse6hsyhcy9zjx8",2023-06-03 13:59:29.000,vk,cpc,freemium-frontend,,,,,
"40d0c83b513d842a9f5b6a0c784e5286fa3c7258",2023-06-03 14:03:15.721,tproger,cpc,dod-frontend,,,,,
"19e9bcf2c0ac2f1c29049331e92178c08239d19d",2023-06-03 14:03:25.956,tproger,cpc,dod-frontend,,,,,
"4d19c3a5777da4133e9a404782426c532f3e97e1",2023-06-03 14:03:44.253,tproger,cpc,dod-frontend,,,,,
"013f8d03866f05f3038febe4fc11ac6866e37d4e",2023-06-03 14:05:57.318,tproger,cpc,dod-frontend,,,,,
"4zzgbj8xfwuqneambvic4fppxhl3ujd6cpnmjrvs",2023-06-03 14:06:00.000,vk,cpc,freemium-frontend,,,,,
bes8mrdvyuaymdtzs3havc5goatfxr59xspvx6o4,2023-06-03 14:06:00.000,vk,cpc,freemium-java,,,,,
ve8wzc37weqhcvkthjsyfxm79eyyvdrf3dnrrlcs,2023-06-03 14:07:00.000,vk,cpc,freemium-frontend,,,,,
lfbg5itfbbuthi5nbx8rmu9h358ztanygeusevts,2023-06-03 14:07:00.000,vk,cpc,freemium-java,,,,,
e8zo2cz5jxbtum7dk3hydfmyahvc2mcltehbgekx,2023-06-03 14:07:00.000,vk,cpc,prof-java,,,,,
"3u6lzylzrab6j94mjm5zjrrhiqmt7iigh5akit3n",2023-06-03 14:07:00.000,vk,cpm,prof-data-analytics,,,,,
msr8vjmjgkkazr7yy2cvdn9rdadnt85mvpfnhgg4,2023-06-03 14:09:00.000,vk,cpc,freemium-frontend,,,,,
ac8928c8eb01a677d9eed569a849d41b3cc5b3c9,2023-06-03 14:09:05.124,tproger,cpc,dod-frontend,,,,,
qipotlxepfwhwdfhrbnnste4ucbqvveqrgkfhatb,2023-06-03 14:10:00.000,vk,cpc,freemium-frontend,,,,,
"9dd13144b6d9980f2e798410c69bb383d4cde634",2023-06-03 14:10:25.379,tproger,cpc,dod-frontend,,,,,
cxs3sdthwlzt882cued5hw6afxlfvfzakkrbwfp8,2023-06-03 14:12:00.000,vk,cpc,prof-java,,,,,
"63be7cef1847b6b40e401af998eeea2326fe90a6",2023-06-03 14:13:16.673,tproger,cpc,dod-frontend,,,,,
b8628ee20b75ec1f80e45eed2fab11d95b822e6e,2023-06-03 14:13:23.246,telegram,cpp,prof-python,,,,,
fvbnfhq4xfwri59fa32ub2jgbj5mcqaduyipquc4,2023-06-03 14:15:00.000,vk,cpc,prof-python,,,,,
"5mo7whdneilwvvun2aqjywugpe28fbzuhryqs6de",2023-06-03 14:15:00.000,vk,cpc,prof-python,,,,,
krnjgfyrr8bkzqxotfaqy9qhdumwzgm9y8mz7icq,2023-06-03 14:16:00.000,vk,cpc,prof-python,,,,,
rh48xuzjosryxs3fck2dkymheptubtikrofhdhbm,2023-06-03 14:17:00.000,vk,cpc,freemium-frontend,,,,,
e956456576c88cc3b2f8978a67fe98751ab4eca2,2023-06-03 14:17:22.447,tproger,cpc,dod-frontend,,,,,
"6pge5vqeuyuncqnrakkaulqhozckpsxpsaftpsnj",2023-06-03 14:20:00.000,vk,cpc,freemium-java,,,,,
sntvdgzsrjyvrglt6lsxfdcvr2hpperiskwvwpwc,2023-06-03 14:22:00.000,vk,cpc,freemium-python,,,,,
tsgyt2ht7qyvuuxkgvpldaekcu9dmkac9v5p6nax,2023-06-03 14:22:00.000,vk,cpc,prof-frontend,,,,,
clzgu3u2ys53qj8wrj5trgd3p6wr95wctjgs2gkb,2023-06-03 14:24:00.000,vk,cpc,freemium-java,,,,,
"7jmwp5uamhtetqn4n4uesjav5j99njv9iwyfhcre",2023-06-03 14:26:00.000,vk,cpc,prof-data-analytics,,,,,
pzujyby7asaqhbrpk3yz9u5nnpzodeqwr67ufijm,2023-06-03 14:26:00.000,vk,cpc,prof-frontend,,,,,
"3wppq3zqtcmcxu5rqhxa9ztcjv4ywwandrxi5pua",2023-06-03 14:26:00.000,vk,cpc,prof-python,,,,,
jx6guuvz5ulyxtjsq66peeqemzauudpvyn5jbvwy,2023-06-03 14:27:00.000,vk,cpc,prof-python,,,,,
fd197bf4f9047f7951bb7c726c981df3a9d6cd5a,2023-06-03 14:27:08.940,tproger,cpc,dod-frontend,,,,,
"3f0c652d8de214ce38d478c7c33c98a52e43b519",2023-06-03 14:27:12.511,tproger,cpc,dod-frontend,,,,,
f7b2dd2117f7f6bef47071f2a4d96c6f3b15514b,2023-06-03 14:27:24.179,vk,cpc,freemium-frontend,,,,,
wteecf5xnkrztpepbmmdesgoxkrrspkurkhuxxg4,2023-06-03 14:28:00.000,vk,cpc,prof-frontend,,,,,
d1eaa1cef9ff21f6f0170f79661a2d2cf3f058b5,2023-06-03 14:29:39.374,admitad,cpa,"442763",,,,,
"4aeb22239143f0411ef224091225edc183a5525a",2023-06-03 14:30:02.878,tproger,cpc,dod-frontend,,,,,
"5a544568df2eea8adce1967cc31a2a6f9b1402c6",2023-06-03 14:30:41.762,tproger,cpc,dod-frontend,,,,,
az8gteahndjuncvxw2dcpqvirtknqcsjwqpwyu2d,2023-06-03 14:31:00.000,vk,cpc,base-python,,,,,
aovz8rthwp3wcupjz2whuaqwe9bawsudmpkd3rlg,2023-06-03 14:31:00.000,vk,cpc,prof-python,,,,,
"4yfibtm8ypvwszhygk3bfabqskgwm3he65vnvlrk",2023-06-03 14:33:00.000,vk,cpc,freemium-java,,,,,
qesylfthb7o5myy9hjsxkm3anz6lrqmlfsjrhulb,2023-06-03 14:33:00.000,vk,cpc,prof-python,,,,,
"5encabwikgf39h4tcep3t7shop8vwbmvvrcrmr7i",2023-06-03 14:35:00.000,vk,cpc,prof-data-analytics,,,,,
tzqy6uafulaushbqslkubz98vzd38czbmm8j7h6h,2023-06-03 14:35:00.000,vk,cpc,prof-data-analytics,,,,,
"77afddc601e770df5936a63f58aab1f266c6cf95",2023-06-03 14:36:07.761,vk,cpc,prof-java,,,,,
be674ad839b69db67232dd01a9ef8f2ac139ba1d,2023-06-03 14:36:30.463,tproger,cpc,dod-frontend,,,,,
b8ab553d55c05a0613a451a3530c9adfdea2fd46,2023-06-03 14:38:12.624,zen,social,promo,,,,,
nddm4i3bsoxn2fb5voyt28q8xka38vr8attm7h5g,2023-06-03 14:40:00.000,vk,cpc,freemium-python,,,,,
sahpzttbhz7bpyuiqlqsjgvhrltlhaw6ldbmmfik,2023-06-03 14:41:00.000,vk,cpc,prof-data-analytics,,,,,
whurcf7xxbiyd8mynmo4pdkfka7pnhs7fc6ntxzs,2023-06-03 14:42:00.000,vk,cpc,prof-frontend,,,,,
j7xl9jyywmrpzyarcowzdjnmbzqfberm8nqjv4zp,2023-06-03 14:43:00.000,vk,cpc,freemium-python,,,,,
mg5dwsmdmawhznuhwrcghkrhxrabzsz3tg7ohghx,2023-06-03 14:44:00.000,vk,cpc,freemium-frontend,,,,,
tmyd72hvbmh2kjv3gfvbjy4s6fckpmqewznzat8p,2023-06-03 14:46:00.000,vk,cpc,freemium-frontend,,,,,
"58d2b1b427928c3034bfc2598278a527a5a2641f",2023-06-03 14:46:29.424,vk,social,promo,,,,,
qdtzxqyfaasda9dnb6jxwtvvgn9gsvdmjmlqdaxm,2023-06-03 14:48:55.000,vk,cpc,freemium-frontend,,,,,
cc609c15a2a5c00468e9d4c3b18bf51c7b610a05,2023-06-03 14:49:18.806,tproger,cpc,dod-frontend,,,,,
nnwachurjzjfnje8kfwttiaqpl8fcse6wmqpii4t,2023-06-03 14:50:00.000,vk,cpc,freemium-java,,,,,
faf3cd53eb7f8e213fc69e30cfcb70ac2ec9a0f4,2023-06-03 14:50:26.286,vk-senler,cpc,freemium,,,,,
ryknzxhaxsyms3dxg2gwvyhsfacppngfpsktp5j9,2023-06-03 14:51:00.000,vk,cpc,freemium-python,,,,,
"756ca6709a1dbe0cfee501b5c19568cbf4d75520",2023-06-03 14:52:07.230,tproger,cpc,dod-frontend,,,,,
"8q6gnfjjntzqqcn9u2pyxufd7rx8fwcefkykdatn",2023-06-03 14:53:00.000,vk,cpc,prof-data-analytics,,,,,
"8zkrfn7miwsbjw98ubkwq9otmtvbxowjdsybhcmh",2023-06-03 14:54:00.000,vk,cpc,base-python,,,,,
e863d293b430139f16f00b6880f30a8c4b4d4e05,2023-06-03 14:54:25.928,tproger,cpc,dod-frontend,,,,,
"5b875bb085869ddf34f49d1b8a35ba93a26c5750",2023-06-03 14:54:33.504,vk,cpc,freemium-frontend,,,,,
qk8xzsgpm7jdhzyv2rsk2uiwkr4sbzgtgrlhctrn,2023-06-03 15:02:00.000,vk,cpc,freemium-python,,,,,
klmbqzwfxjwtmacb2emm6gmsruxch4ubgyxzn225,2023-06-03 15:02:00.000,vk,cpc,prof-data-analytics,,,,,
cdruxaorbci6h6u7dprtrvtfanuztj5pdhrveife,2023-06-03 15:03:00.000,vk,cpm,prof-data-analytics,,,,,
y44qds4eqxffbwjle3pgxkq8gazrhytt3z2vmhps,2023-06-03 15:04:00.000,vk,cpc,freemium-java,,,,,
bkqfrttyktw3vemvdwkpqzbm5iuvresgbixxtyjy,2023-06-03 15:04:00.000,vk,cpc,prof-java,,,,,
warsstddu5wcqtdrc8cz7xmkkmtwac3ghfiurvbw,2023-06-03 15:06:00.000,vk,cpc,freemium-python,,,,,
jzmkkezbbwhrp37e2mqzydh2kbo2tpiew79kmwmv,2023-06-03 15:07:00.000,vk,cpc,freemium-frontend,,,,,
xc5tfj5hyxadfqkcmkwthyj9c9zewem4e98b8gfw,2023-06-03 15:10:00.000,vk,cpc,freemium-java,,,,,
"7w6kkbwsufwzfhprdpx3pumqzw3uvgbhbbmnapkg",2023-06-03 15:10:00.000,vk,cpc,prof-data-analytics,,,,,
mehqhtxnbkrnbmcdfhynesrxulwvpgaaqtnscdsk,2023-06-03 15:10:00.000,vk,cpc,prof-java,,,,,
syhxup9m5rvtkcgqvsnnsitvcf8scrqudtsr2jzx,2023-06-03 15:11:00.000,vk,cpc,prof-data-analytics,,,,,
"567a48e2ba865cd3bf6cb51cd6bd5c62585a434b",2023-06-03 15:11:34.925,admitad,cpa,admitad,,,,,
vixn997vsqgaygcp57cv7fdk2zsb5ftbriasmq7e,2023-06-03 15:12:00.000,vk,cpc,prof-data-analytics,,,,,
khzs2xgvymqc43u88wbrvc8e7fujzqboreb6slgx,2023-06-03 15:12:19.000,vk,cpc,prof-java,,,,,
c00f15b9b824fd446261063a92b54961f2ab88c1,2023-06-03 15:12:20.863,admitad,cpa,admitad,,,,,
"8ksyqezgzsdzheaq9gftjztxngakhcnnaolo25q5",2023-06-03 15:13:00.000,vk,cpc,freemium-python,,,,,
by2d3rfyonbrsudkejs5laffeqjamt3rd24wm7bh,2023-06-03 15:15:00.000,vk,cpc,base-python,,,,,
"6873mkacmxs3rf4rbx7lscd5wnojsyxpywfjea6f",2023-06-03 15:16:00.000,vk,cpc,prof-data-analytics,,,,,
"9ea313db4b4a75de869088c557c814516bbae2c8",2023-06-03 15:17:22.684,tproger,cpc,dod-frontend,,,,,
xowrmhxcinwmrzt9k5sc87wgchxwwgcypqgnxivc,2023-06-03 15:18:00.000,vk,cpc,freemium-frontend,,,,,
a4de703c6b9ef3b5a8a4271a8da9761838f191cd,2023-06-03 15:18:26.712,tproger,cpc,dod-frontend,,,,,
"4fzvnpqjpqtmjdvsq7flwnzfwpccze3gz8veu4xu",2023-06-03 15:20:00.000,vk,cpc,freemium-frontend,,,,,
"8clb4i7w5seh97smveahbhtamuartkhp7brszwtj",2023-06-03 15:20:00.000,vk,cpc,prof-python,,,,,
ce0c78bef21189cfd8c4cf7ae7b087d3c5574f5b,2023-06-03 15:20:21.837,vk,social,hexlet-blog,,,,,
"3pmsxki5pngv2ukqx3xefydv9fidgw57p6jpxjdb",2023-06-03 15:22:00.000,vk,cpc,prof-data-analytics,,,,,
fyyjmeoidpegnqhfgvxnzvdaubrvk2b5635bfcgk,2023-06-03 15:24:00.000,vk,cpc,base-python,,,,,
jtckdqju5dkmicwsg7qoddh3khr93htsum852h7p,2023-06-03 15:24:00.000,vk,cpc,freemium-frontend,,,,,
kuzbnmewbahtg7rtwmkdhwjjmvqo4dgquft8yrf7,2023-06-03 15:24:00.000,vk,cpc,freemium-frontend,,,,,
e39862c3696e01d8b6639de28f6a8e4bf299c898,2023-06-03 15:25:46.306,tproger,cpc,dod-frontend,,,,,
"1f56f1c17ea5a25ec9405576238be06c7c9b680b",2023-06-03 15:26:52.307,tproger,cpc,dod-frontend,,,,,
ab34eb6c8b5a3bdbde39d863515cff9e9479ca45,2023-06-03 15:26:54.492,tproger,cpc,dod-frontend,,,,,
fw778jmvlwgcwynievd7dtwnmqzwmz64oo4txwsk,2023-06-03 15:28:00.000,vk,cpc,freemium-java,,,,,
heoamgbt4ion2rfepvr6ogefipafleayd736pcfv,2023-06-03 15:29:00.000,vk,cpc,prof-java,,,,,
tuczxd2zbokqgyrgvtyldnzwhgpcsfnfxzbm4juj,2023-06-03 15:30:00.000,vk,cpc,freemium-frontend,,,,,
gxyj4kgddz82lzjqsi6otjgqxkhyjdr8p3chsygf,2023-06-03 15:31:00.000,vk,cpc,base-python,,,,,
cgzd4ci7m8nbz4oowjgakdwb4xjbnzqtydlqccxm,2023-06-03 15:31:00.000,vk,cpc,prof-java,,,,,
hzhq3iifgkyuerwdoknyging6cycchr2worwjwuu,2023-06-03 15:33:00.000,vk,cpc,prof-data-analytics,,,,,
"864upysngqvbtdwuuqn6kmxjnjztyuvjggabyhxr",2023-06-03 15:34:00.000,vk,cpc,prof-java,,,,,
yhpl2ppwzdfme3ofzzfzvucjzueeccstoqlppaay,2023-06-03 15:36:00.000,vk,cpc,freemium-frontend,,,,,
xrkddspovxjxp8zuazqgokvsolrzwdcxap2s3oib,2023-06-03 15:36:00.000,vk,cpc,prof-frontend,,,,,
psdxsfvhvrn2urtnw2vjxyeq8wzcrhqbn6cs3ylc,2023-06-03 15:37:00.000,vk,cpc,freemium-python,,,,,
ewsgqjcaykyxg6dtv7ibgosvqdu2je3vyx6uedwu,2023-06-03 15:40:00.000,vk,cpc,prof-python,,,,,
laiqzf4uimdasokvtwglbqkwvgnkkhb3wg9qnwyy,2023-06-03 15:41:00.000,vk,cpc,prof-data-analytics,,,,,
ldwde3gkfvu2wncdxyrrryttplagrii5ranuhpwk,2023-06-03 15:42:00.000,vk,cpc,prof-java,,,,,
uasbheg7umuefibn6ivddh6ve7jsk4wj6avvzw76,2023-06-03 15:42:00.000,vk,cpc,prof-python,,,,,
"5nb5ex8l5yzsnjhecbqjp8jaygsykq23kkfqv6gk",2023-06-03 15:43:00.000,vk,cpc,freemium-java,,,,,
xlyfbsuxnxormegvryytq8jav7qqgdte9nczw53k,2023-06-03 15:43:00.000,vk,cpc,prof-data-analytics,,,,,
"48845e5b2665fc94074942550d141d6c5a50a620",2023-06-03 15:43:58.972,tproger,cpc,dod-frontend,,,,,
ccznszep232c8whmpb5nfa9srwjcfwozbbnpnudw,2023-06-03 15:46:16.000,vk,cpc,prof-java,,,,,
ufkgdymavofqdliapc8kq2nrgvxthcuah5grh4rz,2023-06-03 15:47:00.000,vk,cpc,prof-data-analytics,,,,,
qqjh5gzuwylnvc5cv6xbdh9kdcskjsfa7f8kxacn,2023-06-03 15:47:00.000,vk,cpc,prof-data-analytics,,,,,
"4fqxbh2klq7ejetpxxxg4hvuzf4cpc87uzxd2qj5",2023-06-03 15:48:00.000,vk,cpc,freemium-java,,,,,
v43txjk9jhx47wlp73dy56ug5znmmis9rsqa8gn6,2023-06-03 15:48:00.000,vk,cpc,prof-frontend,,,,,
"6tobpaax6zgxzsir797iq4ub6pgfy7x86evcvrwm",2023-06-03 15:49:00.000,vk,cpc,prof-python,,,,,
"9dddacccf83de9fe9df69dccf9926cd1265b1aa4",2023-06-03 15:50:18.759,admitad,cpa,admitad,,,,,
"8316a3292d87ce8510c1ea63300f7a81c341aa09",2023-06-03 15:53:48.062,zen,social,promo,,,,,
lt52bau5pqd8svwr6fxzygacjekt9bnhqhbbhcvd,2023-06-03 15:56:00.000,vk,cpc,freemium-frontend,,,,,
qnumjg8ffw7gvnexkzkkzpbuhz7krv5aimt4m8tp,2023-06-03 15:57:00.000,vk,cpc,prof-python,,,,,
"7c36d34237395c43d7352ad781cd48b07ca7dbee",2023-06-03 15:57:03.967,tproger,cpc,dod-frontend,,,,,
f23839660fbcac1ed20f9500b5a2b8911f9c54b9,2023-06-03 15:57:23.883,tproger,cpc,dod-frontend,,,,,
"819524e8dfe9a751a679daa781dadfb260d2d899",2023-06-03 15:57:48.453,vk-senler,cpc,freemium,,,,,
